车牌号,云A3UM23,2019/05/16 00:10:26.000000000,检查站核查,检查站核查,530127420000,,,,
车牌号,云A3UW59,2019/05/16 15:01:30.000000000,检查站核查,检查站核查,530181140800,,,,
车牌号,云A3WJ02,2019/05/16 20:09:08.000000000,检查站核查,检查站核查,530112630000,,,,
车牌号,云A401DQ,2019/05/16 18:09:54.000000000,检查站核查,检查站核查,530100211003,,,,
车牌号,云A418VR,2019/05/16 21:38:15.000000000,检查站核查,检查站核查,530102480200,,,,
车牌号,云A456WG,2019/05/16 00:23:43.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云A50R05,2019/05/16 14:19:02.000000000,检查站核查,检查站核查,530112430300,,,,
车牌号,云A522SC,2019/05/16 10:14:59.000000000,检查站核查,检查站核查,530181140800,,,,
车牌号,云A526RF,2019/05/16 20:41:25.000000000,检查站核查,检查站核查,530181490000,,,,
车牌号,云A551PF,2019/05/16 21:47:13.000000000,检查站核查,检查站核查,530103620000,,,,
车牌号,云A5532S,2019/05/16 21:15:19.000000000,检查站核查,检查站核查,530181141300,,,,
车牌号,云A5715U,2019/05/16 11:09:58.000000000,检查站核查,检查站核查,530181470000,,,,
车牌号,云A572RA,2019/05/16 11:01:27.000000000,检查站核查,检查站核查,530181000000,,,,
车牌号,云A584ZB,2019/05/16 14:06:49.000000000,检查站核查,检查站核查,530181000000,,,,
车牌号,云A585UA,2019/05/16 14:11:08.000000000,检查站核查,检查站核查,530100211105,,,,
车牌号,云A589JQ,2019/05/16 16:21:44.000000000,检查站核查,检查站核查,530100290200,,,,
车牌号,云A58T10,2019/05/16 10:50:21.000000000,检查站核查,检查站核查,530181140700,,,,
车牌号,云A5C34A,2019/05/16 20:14:13.000000000,检查站核查,检查站核查,530112630000,,,,
车牌号,云A5E0F7,2019/05/16 16:19:27.000000000,检查站核查,检查站核查,530523B01700,,,,
车牌号,云A5GW87,2019/05/16 16:07:09.000000000,检查站核查,检查站核查,530181450000,,,,
车牌号,云A5Q76T,2019/05/16 13:42:06.000000000,检查站核查,检查站核查,530128660000,,,,
车牌号,云A5Q9B5,2019/05/16 08:22:29.000000000,检查站核查,检查站核查,530112500000,,,,
车牌号,云A5TL15,2019/05/16 21:46:38.000000000,检查站核查,检查站核查,530112480000,,,,
车牌号,云A5U67B,2019/05/16 19:31:42.000000000,检查站核查,检查站核查,530121140000,,,,
车牌号,云A5U8S3,2019/05/16 01:08:17.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云A5UW75,2019/05/16 15:39:37.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云A5W351,2019/05/16 10:22:50.000000000,检查站核查,检查站核查,530181140900,,,,
车牌号,云A5W7D5,2019/05/16 18:51:51.000000000,检查站核查,检查站核查,530181460000,,,,
车牌号,云A5Y3T5,2019/05/16 12:40:15.000000000,检查站核查,检查站核查,530100304100,,,,
车牌号,云A5Z9T0,2019/05/16 00:33:58.000000000,检查站核查,检查站核查,530181460000,,,,
车牌号,云A5ZC63,2019/05/16 20:39:44.000000000,检查站核查,检查站核查,530124160000,,,,
车牌号,云A601ZV,2019/05/16 01:08:12.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云A602JN,2019/05/16 18:06:15.000000000,检查站核查,检查站核查,530102120600,,,,
车牌号,云A616ED,2019/05/16 11:03:40.000000000,检查站核查,检查站核查,530181000000,,,,
车牌号,云A631XX,2019/05/16 07:58:36.000000000,检查站核查,检查站核查,530100211201,,,,
车牌号,云A649EV,2019/05/16 21:42:26.000000000,检查站核查,检查站核查,530181141300,,,,
车牌号,云A668KD,2019/05/16 20:22:42.000000000,检查站核查,检查站核查,530112120000,,,,
车牌号,云A672YL,2019/05/16 15:23:48.000000000,检查站核查,检查站核查,530102500000,,,,
车牌号,云A694YY,2019/05/16 18:04:52.000000000,检查站核查,检查站核查,530112540000,,,,
车牌号,云A6B2V3,2019/05/16 20:27:16.000000000,检查站核查,检查站核查,530112510000,,,,
车牌号,云A6BH37,2019/05/16 16:40:06.000000000,检查站核查,检查站核查,530181140500,,,,
车牌号,云A6DA23,2019/05/16 17:05:19.000000000,检查站核查,检查站核查,530181440000,,,,
车牌号,云A6E15X,2019/05/16 20:13:51.000000000,检查站核查,检查站核查,530112630000,,,,
车牌号,云A6EB23,2019/05/16 00:18:06.000000000,检查站核查,检查站核查,530112470000,,,,
车牌号,云A6H5W5,2019/05/16 10:48:45.000000000,检查站核查,检查站核查,530100211106,,,,
车牌号,云A6K7A6,2019/05/16 11:12:50.000000000,检查站核查,检查站核查,530181440000,,,,
车牌号,云A6PM65,2019/05/16 20:13:32.000000000,检查站核查,检查站核查,530112630000,,,,
车牌号,云A6Y1K8,2019/05/16 22:00:33.000000000,检查站核查,检查站核查,530102620000,,,,
车牌号,云A6Y6C7,2019/05/16 07:32:04.000000000,检查站核查,检查站核查,530181520400,,,,
车牌号,云A706UF,2019/05/16 15:37:16.000000000,检查站核查,检查站核查,530102610300,,,,
车牌号,云A70M06,2019/05/16 00:48:29.000000000,检查站核查,检查站核查,530111710000,,,,
车牌号,云A733RY,2019/05/16 10:05:05.000000000,检查站核查,检查站核查,530125470000,,,,
车牌号,云A739CR,2019/05/16 21:23:21.000000000,检查站核查,检查站核查,530121140000,,,,
车牌号,云A7533M,2019/05/16 20:23:16.000000000,检查站核查,检查站核查,530181480000,,,,
车牌号,云A7598M,2019/05/16 20:49:48.000000000,检查站核查,检查站核查,530181140800,,,,
车牌号,云A775EJ,2019/05/16 12:53:39.000000000,检查站核查,检查站核查,530181140700,,,,
车牌号,云A786SN,2019/05/16 01:33:35.000000000,检查站核查,检查站核查,530181490000,,,,
车牌号,云A7966Y,2019/05/16 09:40:52.000000000,检查站核查,检查站核查,530181000000,,,,
车牌号,云A79J34,2019/05/16 21:20:21.000000000,检查站核查,检查站核查,530102420000,,,,
车牌号,云A7BE86,2019/05/16 20:53:03.000000000,检查站核查,检查站核查,530112460000,,,,
车牌号,云A7E53U,2019/05/16 11:11:19.000000000,检查站核查,检查站核查,530181490000,,,,
车牌号,云A7G18H,2019/05/16 20:26:02.000000000,检查站核查,检查站核查,530111600000,,,,
车牌号,云A7H23T,2019/05/16 15:02:14.000000000,检查站核查,检查站核查,530121470000,,,,
车牌号,云A7K9U5,2019/05/16 17:20:26.000000000,检查站核查,检查站核查,530181140900,,,,
车牌号,云A7KP91,2019/05/16 20:12:51.000000000,检查站核查,检查站核查,530181510100,,,,
车牌号,云A7M96K,2019/05/16 09:03:34.000000000,检查站核查,检查站核查,530102120500,,,,
车牌号,云A7N87M,2019/05/16 09:01:31.000000000,检查站核查,检查站核查,530100211206,,,,
车牌号,云A7Q5W8,2019/05/16 09:51:22.000000000,检查站核查,检查站核查,530113440000,,,,
车牌号,云A7QZ58,2019/05/16 21:30:46.000000000,检查站核查,检查站核查,530102120400,,,,
车牌号,云A7RG25,2019/05/16 09:11:32.000000000,检查站核查,检查站核查,530100211303,,,,
车牌号,云A7S79W,2019/05/16 21:48:52.000000000,检查站核查,检查站核查,530121490000,,,,
车牌号,云A7VV51,2019/05/16 17:32:01.000000000,检查站核查,检查站核查,530102420000,,,,
车牌号,云A7X6YO,2019/05/16 18:03:59.000000000,检查站核查,检查站核查,530111100000,,,,
车牌号,云A8226E,2019/05/16 11:55:39.000000000,检查站核查,检查站核查,530122090100,,,,
车牌号,云A830ZY,2019/05/15 23:51:10.000000000,检查站核查,检查站核查,530181490000,,,,
车牌号,云A843GL,2019/05/16 01:17:55.000000000,检查站核查,检查站核查,530181490000,,,,
车牌号,云A849JK,2019/05/16 09:04:13.000000000,检查站核查,检查站核查,533325490500,,,,
车牌号,云A85862,2019/05/16 21:38:35.000000000,检查站核查,检查站核查,530112480000,,,,
车牌号,云A85APJ,2019/05/16 00:29:06.000000000,检查站核查,检查站核查,530102120400,,,,
车牌号,云A85U87,2019/05/16 20:43:14.000000000,检查站核查,检查站核查,530111100000,,,,
车牌号,云A87C26,2019/05/16 21:33:48.000000000,检查站核查,检查站核查,530112670000,,,,
车牌号,云A895EN,2019/05/16 11:36:25.000000000,检查站核查,检查站核查,530100211101,,,,
车牌号,云A8AC52,2019/05/16 16:39:03.000000000,检查站核查,检查站核查,530181520400,,,,
车牌号,云A8B73Y,2019/05/16 00:37:13.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云A8B7U6,2019/05/16 15:25:06.000000000,检查站核查,检查站核查,530100211101,,,,
车牌号,云A8C98B,2019/05/16 20:03:57.000000000,检查站核查,检查站核查,530112120000,,,,
车牌号,云A8F7M3,2019/05/16 21:04:01.000000000,检查站核查,检查站核查,530181140900,,,,
车牌号,云A8H6Z2,2019/05/16 21:24:02.000000000,检查站核查,检查站核查,530112470000,,,,
车牌号,云A8J9F3,2019/05/16 15:31:03.000000000,检查站核查,检查站核查,530100211306,,,,
车牌号,云A8M37R,2019/05/16 18:21:51.000000000,检查站核查,检查站核查,530112480000,,,,
车牌号,云A8U78P,2019/05/16 21:14:07.000000000,检查站核查,检查站核查,530102120400,,,,
车牌号,云A8W66D,2019/05/16 10:59:52.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云A8W8F0,2019/05/16 00:18:38.000000000,检查站核查,检查站核查,530111640000,,,,
车牌号,云A8Y6C1,2019/05/16 20:42:33.000000000,检查站核查,检查站核查,530102120600,,,,
车牌号,云A905GL,2019/05/16 20:30:01.000000000,检查站核查,检查站核查,530181470000,,,,
车牌号,云A922MQ,2019/05/16 09:59:25.000000000,检查站核查,检查站核查,530181000000,,,,
车牌号,云A96Y11,2019/05/16 18:01:49.000000000,检查站核查,检查站核查,530112540000,,,,
车牌号,云A971JY,2019/05/16 21:31:15.000000000,检查站核查,检查站核查,530181450000,,,,
车牌号,云A97W25,2019/05/16 20:44:45.000000000,检查站核查,检查站核查,530102120600,,,,
车牌号,云A999S2,2019/05/16 09:58:45.000000000,检查站核查,检查站核查,530181000000,,,,
车牌号,云A9A50D,2019/05/16 19:55:15.000000000,检查站核查,检查站核查,530181440000,,,,
车牌号,云A9AR59,2019/05/16 09:26:08.000000000,检查站核查,检查站核查,533325490500,,,,
车牌号,云A9B35C,2019/05/16 16:37:13.000000000,检查站核查,检查站核查,530181520400,,,,
车牌号,云A9B62M,2019/05/16 10:37:55.000000000,检查站核查,检查站核查,530100211101,,,,
车牌号,云A9D79G,2019/05/16 20:25:22.000000000,检查站核查,检查站核查,530100211104,,,,
车牌号,云A9EY35,2019/05/16 08:18:56.000000000,检查站核查,检查站核查,530100211104,,,,
车牌号,云A9G0K8,2019/05/16 20:04:00.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云A9K99C,2019/05/16 12:20:12.000000000,检查站核查,检查站核查,530100211203,,,,
车牌号,云A9SR99,2019/05/16 12:41:43.000000000,检查站核查,检查站核查,530102120200,,,,
车牌号,云A9SX83,2019/05/16 20:41:49.000000000,检查站核查,检查站核查,530103520500,,,,
车牌号,云A9Y27C,2019/05/16 20:40:32.000000000,检查站核查,检查站核查,530181520100,,,,
车牌号,云AA2B22,2019/05/16 08:37:44.000000000,检查站核查,检查站核查,530181420000,,,,
车牌号,云AA2B27,2019/05/16 08:39:32.000000000,检查站核查,检查站核查,530181420000,,,,
车牌号,云AA3K93,2019/05/16 20:25:58.000000000,检查站核查,检查站核查,530112120000,,,,
车牌号,云AA6S56,2019/05/16 11:03:34.000000000,检查站核查,检查站核查,530181000000,,,,
车牌号,云AAQ267,2019/05/16 14:06:43.000000000,检查站核查,检查站核查,530181000000,,,,
车牌号,云ABX059,2019/05/16 15:24:23.000000000,检查站核查,检查站核查,530100290000,,,,
车牌号,云AC797K,2019/05/16 00:33:57.000000000,检查站核查,检查站核查,530111640000,,,,
车牌号,云AC8215,2019/05/16 07:33:47.000000000,检查站核查,检查站核查,533324B01700,,,,
车牌号,云AC9Z05,2019/05/16 00:21:01.000000000,检查站核查,检查站核查,530111640000,,,,
车牌号,云ACN980,2019/05/16 10:14:09.000000000,检查站核查,检查站核查,530125470000,,,,
车牌号,云AD3M31,2019/05/16 10:11:24.000000000,检查站核查,检查站核查,530181000000,,,,
车牌号,云AD5D79,2019/05/16 01:10:20.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云AD623S,2019/05/16 10:11:08.000000000,检查站核查,检查站核查,530181510100,,,,
车牌号,云AD707X,2019/05/16 09:25:03.000000000,检查站核查,检查站核查,530112430000,,,,
车牌号,云ADZ903,2019/05/16 20:35:52.000000000,检查站核查,检查站核查,530100211003,,,,
车牌号,云AE3D67,2019/05/16 20:34:16.000000000,检查站核查,检查站核查,530102570000,,,,
车牌号,云AE619S,2019/05/16 16:24:24.000000000,检查站核查,检查站核查,530100211103,,,,
车牌号,云AE895N,2019/05/16 17:01:10.000000000,检查站核查,检查站核查,530100211101,,,,
车牌号,云AF1W70,2019/05/16 10:12:06.000000000,检查站核查,检查站核查,530181550000,,,,
车牌号,云AFQ834,2019/05/16 09:55:22.000000000,检查站核查,检查站核查,530113440000,,,,
车牌号,云AG1Y02,2019/05/16 20:22:15.000000000,检查站核查,检查站核查,530181510100,,,,
车牌号,云AG2U19,2019/05/16 20:20:36.000000000,检查站核查,检查站核查,530181490000,,,,
车牌号,云AG993G,2019/05/16 19:19:35.000000000,检查站核查,检查站核查,530181140600,,,,
车牌号,云AH133X,2019/05/16 10:40:10.000000000,检查站核查,检查站核查,530100210702,,,,
车牌号,云AH538E,2019/05/16 15:08:11.000000000,检查站核查,检查站核查,530100294300,,,,
车牌号,云AH8C29,2019/05/16 19:04:36.000000000,检查站核查,检查站核查,530102570000,,,,
车牌号,云AH8D79,2019/05/16 10:00:39.000000000,检查站核查,检查站核查,530181510100,,,,
车牌号,云AHZ820,2019/05/16 01:17:08.000000000,检查站核查,检查站核查,530181490000,,,,
车牌号,云AJ1V88,2019/05/16 09:15:36.000000000,检查站核查,检查站核查,530100211303,,,,
车牌号,云AK514C,2019/05/16 10:04:19.000000000,检查站核查,检查站核查,530112680000,,,,
车牌号,云AK6059,2019/05/16 20:51:57.000000000,检查站核查,检查站核查,530112460000,,,,
车牌号,云AK8S82,2019/05/16 19:18:02.000000000,检查站核查,检查站核查,530181140600,,,,
车牌号,云AL1R13,2019/05/16 00:29:23.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云AL1S61,2019/05/16 12:22:10.000000000,检查站核查,检查站核查,530181420000,,,,
车牌号,云AL2897,2019/05/16 13:05:02.000000000,检查站核查,检查站核查,530523B01700,,,,
车牌号,云AL5S35,2019/05/16 20:51:52.000000000,检查站核查,检查站核查,530181150000,,,,
车牌号,云AL9G66,2019/05/16 11:16:26.000000000,检查站核查,检查站核查,530121470000,,,,
车牌号,云ANK307,2019/05/16 14:48:12.000000000,检查站核查,检查站核查,530121470000,,,,
车牌号,云ANL306,2019/05/16 13:45:34.000000000,检查站核查,检查站核查,530128440000,,,,
车牌号,云ANL533,2019/05/16 10:51:47.000000000,检查站核查,检查站核查,530100211106,,,,
车牌号,云ANQ881,2019/05/16 09:49:47.000000000,检查站核查,检查站核查,530113440000,,,,
车牌号,云AOU58D,2019/05/16 16:18:33.000000000,检查站核查,检查站核查,530100211305,,,,
车牌号,云AP0J05,2019/05/16 08:13:00.000000000,检查站核查,检查站核查,530100211103,,,,
车牌号,云AP2937,2019/05/15 23:51:24.000000000,检查站核查,检查站核查,530181490000,,,,
车牌号,云AP3V88,2019/05/16 20:42:40.000000000,检查站核查,检查站核查,530181520100,,,,
车牌号,云AQ531J,2019/05/16 10:31:51.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云AQH119,2019/05/16 20:10:37.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云AQH379,2019/05/16 02:39:49.000000000,检查站核查,检查站核查,530181420000,,,,
车牌号,云AQP918,2019/05/16 21:03:08.000000000,检查站核查,检查站核查,530127460000,,,,
车牌号,云AR290Q,2019/05/16 09:56:18.000000000,检查站核查,检查站核查,530112420000,,,,
车牌号,云AR3005,2019/05/16 00:24:49.000000000,检查站核查,检查站核查,530111710000,,,,
车牌号,云AR8V35,2019/05/16 14:31:46.000000000,检查站核查,检查站核查,530100300000,,,,
车牌号,云AS7N88,2019/05/16 21:03:30.000000000,检查站核查,检查站核查,530181140500,,,,
车牌号,云AS7P90,2019/05/16 00:10:45.000000000,检查站核查,检查站核查,530111710000,,,,
车牌号,云AU1A83,2019/05/16 00:18:13.000000000,检查站核查,检查站核查,530121500000,,,,
车牌号,云AU2Y17,2019/05/16 10:59:48.000000000,检查站核查,检查站核查,530181490000,,,,
车牌号,云AU7393,2019/05/16 10:08:03.000000000,检查站核查,检查站核查,530181550000,,,,
车牌号,云AV338U,2019/05/16 20:49:21.000000000,检查站核查,检查站核查,530181140800,,,,
车牌号,云AV3E21,2019/05/16 21:11:29.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云AV6V16,2019/05/16 20:24:55.000000000,检查站核查,检查站核查,530181510100,,,,
车牌号,云AV818V,2019/05/16 08:58:49.000000000,检查站核查,检查站核查,530100211206,,,,
车牌号,云AW6U21,2019/05/16 14:31:50.000000000,检查站核查,检查站核查,530121140000,,,,
车牌号,云AW8V55,2019/05/16 21:22:18.000000000,检查站核查,检查站核查,530181530000,,,,
车牌号,云AX8H89,2019/05/16 20:20:37.000000000,检查站核查,检查站核查,530181150000,,,,
车牌号,云AY895P,2019/05/16 21:09:08.000000000,检查站核查,检查站核查,530111630000,,,,
车牌号,云AZ859T,2019/05/16 08:23:28.000000000,检查站核查,检查站核查,530723190000,,,,
车牌号,云C6L935,2019/05/16 21:17:25.000000000,检查站核查,检查站核查,530111630000,,,,
车牌号,云C9M017,2019/05/16 13:02:03.000000000,检查站核查,检查站核查,530627210000,,,,
车牌号,云CD2959,2019/05/16 08:31:48.000000000,检查站核查,检查站核查,530630220000,,,,
车牌号,云CHN626,2019/05/16 14:56:58.000000000,检查站核查,检查站核查,530102120400,,,,
车牌号,云D0C818,2019/05/16 20:04:33.000000000,检查站核查,检查站核查,530112120000,,,,
车牌号,云D2185E,2019/05/16 21:02:17.000000000,检查站核查,检查站核查,530102450000,,,,
车牌号,云D5K812,2019/05/16 10:22:42.000000000,检查站核查,检查站核查,530325410000,,,,
车牌号,云D5R068,2019/05/16 20:17:47.000000000,检查站核查,检查站核查,530121140000,,,,
车牌号,云D81662,2019/05/16 10:50:16.000000000,检查站核查,检查站核查,530523B01700,,,,
车牌号,云DAM138,2019/05/16 09:42:36.000000000,检查站核查,检查站核查,530125010000,,,,
车牌号,云E27237,2019/05/16 09:18:22.000000000,检查站核查,检查站核查,530125010000,,,,
车牌号,云EY2610,2019/05/16 00:40:56.000000000,检查站核查,检查站核查,530181540000,,,,
车牌号,云F3657M,2019/05/16 16:47:31.000000000,检查站核查,检查站核查,530100211202,,,,
车牌号,云F3966M,2019/05/16 20:18:24.000000000,检查站核查,检查站核查,530181510100,,,,
车牌号,云F76V00,2019/05/15 23:49:59.000000000,检查站核查,检查站核查,530181490000,,,,
